"date","S42SMSM144SCEN","S423SMM144SCEN","S4231SM144SCEN","S4232SM144SCEN","S4233SM144SCEN","S42343M144SCEN","S4235SM144SCEN","S4236SM144SCEN","S4237SM144SCEN","S4238SM144SCEN","S4239SM144SCEN","S4241SM144SCEN","S4242SM144SCEN","S4243SM144SCEN","S4244SM144SCEN","S4245SM144SCEN","S4246SM144SCEN","S4247SM144SCEN","S4248SM144SCEN","S4249SM144SCEN","I42IMSM144SCEN","I4231IM144SCEN","I4232IM144SCEN","I4233IM144SCEN","I4234IM144SCEN","I42343M144SCEN","I4235IM144SCEN","I4236IM144SCEN","I4237IM144SCEN","I4238IM144SCEN","I4239IM144SCEN","I4241IM144SCEN","I4242IM144SCEN","I4243IM144SCEN","I4244IM144SCEN","I4245IM144SCEN","I4246IM144SCEN","I4247IM144SCEN","I4248IM144SCEN","I4249IM144SCEN","R42IRSM163SCEN","R423IRM163SCEN","R4231IM163SCEN","R4232IM163SCEN","R4233IM163SCEN","R4234IM163SCEN","R42343M163SCEN","R4235IM163SCEN","R4236IM163SCEN","R4237IM163SCEN","R4238IM163SCEN","R4239IM163SCEN","R424IRM163SCEN","R4241IM163SCEN","R4242IM163SCEN","R4243IM163SCEN","R4244IM163SCEN","R4245IM163SCEN","R4246IM163SCEN","R4247IM163SCEN","R4248IM163SCEN","R4249IM163SCEN"
2002-05-01,235481,119119,20800,4454,7958,12498,6847,19180,5861,19512,11912,5994,20143,8936,31587,7988,5854,16113,6554,13193,293545,27669,6126,8708,23980,9762,11751,25908,11123,47927,17993,5762,28704,14357,19709,9480,6291,5540,7197,15320,1.25,1.52,1.33,1.38,1.09,1.06,0.78,1.72,1.35,1.9,2.46,1.51,0.97,0.96,1.43,1.61,0.62,1.19,1.07,0.34,1.1,1.16
2002-06-01,236773,119943,20917,4643,7898,13008,7148,18504,5809,19363,12379,6093,20693,8830,31958,8249,5669,15478,6596,13264,294389,27963,6168,8683,24210,9861,11836,25592,11101,47610,18176,5718,29061,14678,20177,9605,6263,5294,7105,15149,1.24,1.51,1.34,1.33,1.1,1.04,0.76,1.66,1.38,1.91,2.46,1.47,0.97,0.94,1.4,1.66,0.63,1.16,1.1,0.34,1.08,1.14
2002-07-01,238061,119464,21109,4474,7670,12971,7100,18634,5821,19108,12704,6162,20062,9115,32264,8651,5662,16273,6620,13788,296774,28385,6287,8748,24221,9729,12077,25855,11173,47997,18014,5579,28600,14857,20331,10440,6212,5430,7147,15421,1.25,1.53,1.34,1.41,1.14,1.06,0.75,1.7,1.39,1.92,2.51,1.42,0.96,0.91,1.43,1.63,0.63,1.21,1.1,0.33,1.08,1.12
2002-08-01,240158,120515,22215,4488,7805,13241,6948,18466,5983,18696,12777,6083,20309,9142,32466,8917,5767,16462,6577,13920,297511,28352,6328,8824,24670,9954,12214,26451,11186,47650,18237,5499,28412,15153,20459,10150,6344,5317,6975,15290,1.24,1.53,1.28,1.41,1.13,1.07,0.75,1.76,1.43,1.87,2.55,1.43,0.95,0.9,1.4,1.66,0.63,1.14,1.1,0.32,1.06,1.1
2002-09-01,240070,119846,21364,4451,7884,13245,6940,18435,5817,19122,12227,6105,20688,8826,32571,8964,5851,16875,6625,13719,298695,29341,6395,8937,24293,9667,12508,26142,11243,47354,18078,5526,28903,15570,19933,10164,6382,5544,7227,15155,1.24,1.54,1.37,1.44,1.13,1.03,0.73,1.8,1.42,1.93,2.48,1.48,0.95,0.91,1.4,1.76,0.61,1.13,1.09,0.33,1.09,1.1
2002-10-01,238912,118203,20858,4390,7923,12960,7024,18164,5722,18784,12085,6052,20654,8630,32690,8951,5747,17996,6441,13548,298369,29646,6396,9019,23738,9152,12353,26307,11134,46912,18191,5524,29805,15161,20236,9701,6397,5321,7356,15172,1.25,1.55,1.42,1.46,1.14,1.02,0.71,1.76,1.45,1.95,2.5,1.51,0.95,0.91,1.44,1.76,0.62,1.08,1.11,0.3,1.14,1.12
2002-11-01,242479,118910,21701,4510,7824,12365,6666,18534,5731,18519,12294,6136,21519,9121,32793,9618,5639,18253,6584,13906,298642,30440,6419,9047,23831,8927,12425,26061,11140,46872,18061,5631,29662,15125,19824,9881,6527,5234,7425,15037,1.23,1.55,1.4,1.42,1.16,1.03,0.72,1.86,1.41,1.94,2.53,1.47,0.93,0.92,1.38,1.66,0.6,1.03,1.16,0.29,1.13,1.08
2002-12-01,239511,116816,21115,4274,7765,12288,6510,18368,5646,18618,11900,6105,21239,8419,32793,9734,5504,18607,6923,13371,301310,30170,6525,9105,23995,9007,12455,25957,11279,47365,18197,5641,30810,15320,19971,9727,6610,5592,7455,15136,1.26,1.58,1.43,1.53,1.17,1.06,0.73,1.91,1.41,2,2.54,1.53,0.95,0.92,1.45,1.82,0.61,1,1.2,0.3,1.08,1.13
2003-01-01,244524,118768,21472,4445,8299,12203,6531,18390,5908,18979,11975,6155,21353,8928,32873,9574,5790,20772,6600,13711,301205,30065,6503,9197,24170,9250,12147,25945,11290,47034,18149,5479,31091,15312,20472,9478,6693,5668,7532,14980,1.23,1.55,1.4,1.46,1.11,1.06,0.76,1.86,1.41,1.91,2.48,1.52,0.93,0.89,1.46,1.72,0.62,0.99,1.16,0.27,1.14,1.09
2003-02-01,244835,116962,20319,4553,7976,12299,6429,18653,5836,18361,12017,6099,21582,8611,33458,9216,5777,22538,6742,13850,302158,30349,6585,9354,24307,9421,12293,25737,11728,47434,18388,5588,31393,15159,20366,9056,6653,5471,7505,14792,1.23,1.59,1.49,1.45,1.17,1.07,0.77,1.91,1.38,2.01,2.58,1.53,0.91,0.92,1.45,1.76,0.61,0.98,1.15,0.24,1.11,1.07
2003-03-01,246870,119852,21332,4550,8226,12319,6625,18967,6062,18737,12211,6222,21882,8674,33526,8605,5950,21866,6831,13462,303318,30741,6676,9352,24519,9483,12313,25807,11930,47414,18327,5509,31857,15426,20111,8792,6619,5317,7594,15014,1.23,1.56,1.44,1.47,1.14,1.06,0.77,1.86,1.36,1.97,2.53,1.5,0.92,0.89,1.46,1.78,0.6,1.02,1.11,0.24,1.11,1.12
2003-04-01,242543,119543,21352,4460,8175,12929,6526,18848,6014,18751,11812,6111,22190,8673,33562,8596,5885,17855,6782,13346,304061,31150,6756,9377,24091,9362,12343,26005,11953,47536,18602,5627,32384,15562,19716,8794,6589,5237,7483,14856,1.25,1.57,1.46,1.51,1.15,1.02,0.72,1.89,1.38,1.99,2.54,1.57,0.95,0.92,1.46,1.79,0.59,1.02,1.12,0.29,1.1,1.11
2003-05-01,241416,119493,21349,4600,8177,12110,6651,18629,6159,19177,11860,6041,22592,8683,33736,8680,5924,17066,6714,12487,302570,30687,6804,9341,24308,9665,12110,25735,11832,47472,18542,5623,32367,15435,19396,8949,6666,5224,7560,14519,1.25,1.56,1.44,1.48,1.14,1.06,0.8,1.82,1.38,1.92,2.48,1.56,0.95,0.93,1.43,1.78,0.57,1.03,1.13,0.31,1.13,1.16
2003-06-01,245465,121451,21564,4641,8556,12109,6613,19301,6191,19435,12121,6166,22589,8698,33866,9295,5886,17891,6736,12887,301701,30925,6826,9413,24225,9587,12133,25749,11796,46734,18454,5511,31676,15685,19337,9144,6636,5383,7570,14504,1.23,1.53,1.43,1.47,1.1,1.05,0.79,1.83,1.33,1.91,2.4,1.52,0.93,0.89,1.4,1.8,0.57,0.98,1.13,0.3,1.12,1.13
2003-07-01,247901,122708,21830,4708,8979,12476,6802,19537,6250,19447,11805,6156,23273,8855,34149,8397,5936,18302,7146,12979,301870,30247,6737,9442,24506,9759,11998,25499,11862,46552,18539,5492,32519,15615,19473,9189,6689,5299,7634,14578,1.22,1.51,1.39,1.43,1.05,1.05,0.78,1.76,1.31,1.9,2.39,1.57,0.93,0.89,1.4,1.76,0.57,1.09,1.13,0.29,1.07,1.12
2003-08-01,247738,121898,21506,4706,8949,11909,6738,19260,6302,19707,11840,5997,23337,8969,33718,8971,5800,18842,7027,13179,301237,30241,6791,9586,24515,9604,11878,25457,11705,46290,18335,5428,32515,15362,19447,9348,6466,5726,7428,14719,1.22,1.52,1.41,1.44,1.07,1.07,0.81,1.76,1.32,1.86,2.35,1.55,0.93,0.91,1.39,1.71,0.58,1.04,1.11,0.3,1.06,1.12
2003-09-01,249360,124028,21730,4724,9441,12172,6892,19833,6426,19512,12284,6211,22933,9196,33731,9177,5920,18198,6896,13070,302157,29896,6788,9716,24521,9445,11950,25720,11725,46212,18557,5367,31712,15121,19844,9759,6458,5932,7690,15189,1.21,1.49,1.38,1.44,1.03,1.06,0.78,1.73,1.3,1.82,2.37,1.51,0.93,0.86,1.38,1.64,0.59,1.06,1.09,0.33,1.12,1.16
2003-10-01,253729,125588,21943,4677,9606,12556,6906,20443,6373,19367,12825,6296,23345,9051,33672,10081,6012,19089,7107,13488,305149,30811,6835,9953,24411,9549,11978,25518,11795,45852,18735,5470,31765,14783,19411,12591,6398,6028,7688,15127,1.2,1.48,1.4,1.46,1.04,1.04,0.76,1.73,1.25,1.85,2.37,1.46,0.93,0.87,1.36,1.63,0.58,1.25,1.06,0.32,1.08,1.12
2003-11-01,255060,127399,22612,4689,9640,12663,7157,20379,6477,19217,13158,6192,23187,9241,33319,10336,5984,18760,6997,13645,306187,30601,6876,10355,24457,9514,12245,25180,11864,45956,18853,5513,31887,15114,19242,12499,6352,6125,7885,15183,1.2,1.46,1.35,1.47,1.07,1.02,0.75,1.71,1.24,1.83,2.39,1.43,0.94,0.89,1.38,1.64,0.58,1.21,1.06,0.33,1.13,1.11
2003-12-01,257983,127886,23147,4724,9103,12771,7499,20101,6405,19623,13158,6347,23360,9421,32762,10187,6052,20766,7075,14127,308274,31935,6972,10642,24343,9800,12662,25996,11886,45437,19452,5712,30815,15173,19771,11809,6685,6221,7717,15046,1.19,1.48,1.38,1.48,1.17,1.01,0.77,1.69,1.29,1.86,2.32,1.48,0.91,0.9,1.32,1.61,0.6,1.16,1.1,0.3,1.09,1.07
2004-01-01,258202,127750,21623,4775,9260,13255,7834,20245,6485,19436,13345,6188,23103,9049,32867,10139,6105,21770,7235,13996,308587,31870,7176,10938,24262,9675,13159,25873,11892,45786,19193,5585,30620,14964,19447,12262,6241,6170,7682,15467,1.2,1.49,1.47,1.5,1.18,0.98,0.73,1.68,1.28,1.83,2.36,1.44,0.91,0.9,1.33,1.65,0.59,1.21,1.02,0.28,1.06,1.11
2004-02-01,264437,132204,22839,4760,9544,13439,8457,20995,6461,20205,13719,6454,23079,9535,32776,10057,6139,22845,7072,14276,312700,32479,7099,11162,24587,9656,13753,26691,11924,46302,19013,5551,31529,15125,19556,12343,6428,6342,7598,15218,1.18,1.46,1.42,1.49,1.17,0.97,0.72,1.63,1.27,1.85,2.29,1.39,0.91,0.86,1.37,1.59,0.6,1.23,1.05,0.28,1.07,1.07
2004-03-01,272639,137551,23372,4848,10464,13551,9685,21153,6955,21507,14398,6614,23867,9657,33811,10356,6293,22759,6968,14763,314684,33221,7162,11429,24692,9827,14567,27170,12050,45727,19352,5698,31654,15220,19742,12261,6406,6110,7524,14699,1.15,1.42,1.42,1.48,1.09,0.98,0.73,1.5,1.28,1.73,2.13,1.34,0.88,0.86,1.33,1.58,0.58,1.18,1.02,0.27,1.08,1
2004-04-01,272877,139284,24135,4926,10725,13667,9861,21912,6931,21184,14421,6699,23829,9280,33040,10410,6300,22177,7144,14714,314712,33172,7117,11826,24468,9837,14714,27587,12094,45775,19503,5650,30735,15131,19881,11990,6452,5991,7612,15014,1.15,1.41,1.37,1.44,1.1,0.97,0.72,1.49,1.26,1.74,2.16,1.35,0.89,0.84,1.29,1.63,0.6,1.15,1.02,0.27,1.07,1.02
2004-05-01,274203,139576,23568,5009,10961,13458,9533,22972,6977,21117,14170,6760,24022,9455,32998,9875,6276,23476,7232,14533,318279,33390,7090,12568,24794,9844,15493,28044,12373,46225,19504,5599,31006,15284,20025,11262,6584,6020,7696,15322,1.16,1.43,1.42,1.42,1.15,0.98,0.73,1.63,1.22,1.77,2.19,1.38,0.88,0.83,1.29,1.62,0.61,1.14,1.05,0.26,1.06,1.05
2004-06-01,274798,140274,24103,4843,10679,13849,9866,22456,7054,21163,14154,6838,23880,9355,33022,9552,6464,23602,7095,14716,320985,33323,7207,12512,25344,10357,15929,28243,12508,47146,19919,5921,31107,14907,20054,10533,6621,6148,7892,15671,1.17,1.44,1.38,1.49,1.17,0.98,0.75,1.61,1.26,1.77,2.23,1.41,0.88,0.87,1.3,1.59,0.61,1.1,1.02,0.26,1.11,1.06
2004-07-01,276022,141611,23620,4984,10714,14490,10254,22228,7036,21699,14637,6834,24625,9104,33004,9115,6569,23172,7181,14807,326753,34189,7301,12816,25355,10250,16558,28348,12740,47695,20504,6111,31725,15033,20253,9582,6833,7418,7949,16343,1.18,1.45,1.45,1.46,1.2,0.96,0.71,1.61,1.28,1.81,2.2,1.4,0.9,0.89,1.29,1.65,0.61,1.05,1.04,0.32,1.11,1.1
2004-08-01,279496,142735,23454,5193,11159,13397,10854,22494,7071,21853,15081,6857,24463,9423,33680,9260,6739,23751,7146,15442,330102,35405,7322,13004,25833,10533,17394,28452,12968,48246,20772,6235,31573,15320,20062,9091,6826,7642,7951,16006,1.18,1.47,1.51,1.41,1.17,1.01,0.79,1.6,1.26,1.83,2.21,1.38,0.88,0.91,1.29,1.63,0.6,0.98,1.01,0.32,1.11,1.04
2004-09-01,280106,141537,23948,5122,10853,13442,10752,22074,7111,21211,14943,7008,24918,9595,33695,9133,6732,25099,7230,15159,330046,34985,7352,13291,25860,10341,17606,28489,13187,48448,21151,6311,31006,15708,19806,8582,6933,7508,7864,15959,1.18,1.49,1.46,1.44,1.22,1.01,0.77,1.64,1.29,1.85,2.28,1.42,0.86,0.9,1.24,1.64,0.59,0.94,1.03,0.3,1.09,1.05
2004-10-01,283793,143524,24240,4965,10562,13521,10772,22070,7103,22381,15604,7008,25265,9356,34068,9179,6802,26441,7327,14823,335173,34176,7362,13494,26391,10596,18908,28560,13428,49139,21444,6395,31199,15980,20497,8498,7130,8201,7918,16453,1.18,1.48,1.41,1.48,1.28,1.02,0.78,1.76,1.29,1.89,2.2,1.37,0.87,0.91,1.23,1.71,0.6,0.93,1.05,0.31,1.08,1.11
2004-11-01,287485,145579,23489,5027,10601,14264,11072,22337,7226,22512,16865,7136,25563,9351,34288,9010,7070,27075,7328,15085,339330,34468,7392,13314,26890,11110,19607,28819,13557,49769,21590,6319,31174,16736,20662,8433,7267,8388,8071,16874,1.18,1.48,1.47,1.47,1.26,1.02,0.78,1.77,1.29,1.88,2.21,1.28,0.87,0.89,1.22,1.79,0.6,0.94,1.03,0.31,1.1,1.12
2004-12-01,291522,149307,24150,5099,11141,14771,11444,22893,7304,23665,16572,7136,25010,10059,34636,9261,7072,25892,7425,15724,340128,34128,7381,13541,26771,10938,19908,29010,13670,50637,21658,6434,30312,16107,20143,8566,7383,9119,8258,17102,1.17,1.45,1.41,1.45,1.22,0.99,0.74,1.74,1.27,1.87,2.14,1.31,0.87,0.9,1.21,1.6,0.58,0.92,1.04,0.35,1.11,1.09
2005-01-01,293241,148975,23862,5055,11502,14744,11420,23208,7555,23022,16701,7216,27068,9665,34306,8986,7268,26255,7520,15982,345245,35026,7429,13801,26915,10851,20534,29330,13836,50716,22130,6558,31256,16489,20433,8945,7521,9177,8311,16838,1.18,1.47,1.47,1.47,1.2,1.01,0.74,1.8,1.26,1.83,2.2,1.33,0.87,0.91,1.15,1.71,0.6,1,1.03,0.35,1.11,1.05
2005-02-01,294847,149236,24571,5078,11566,14729,11385,22686,7588,23080,16425,7241,26257,9838,34618,8924,7380,27649,7551,16153,347027,35052,7503,14167,26689,10895,20709,29674,13930,51551,22321,6603,30023,16576,20528,9442,7741,9307,8375,16836,1.18,1.48,1.43,1.48,1.22,0.99,0.74,1.82,1.31,1.84,2.23,1.36,0.86,0.91,1.14,1.68,0.59,1.06,1.05,0.34,1.11,1.04
2005-03-01,294069,148372,24561,5093,11248,14323,11145,23164,7573,23053,15985,7073,25775,10013,34454,8641,7345,28982,7572,15842,348803,34400,7550,14395,26886,10962,21139,29706,13982,52276,22254,6570,29430,16852,20479,10120,7795,10171,8403,16395,1.19,1.5,1.4,1.48,1.28,1.01,0.77,1.9,1.28,1.85,2.27,1.39,0.87,0.93,1.14,1.68,0.59,1.17,1.06,0.35,1.11,1.03
2005-04-01,298228,150364,24335,5131,11329,14727,11364,24186,7561,23519,15877,7080,26706,10275,34604,9027,7513,29435,7701,15523,351979,35257,7628,13980,27409,10947,21292,29571,14096,52808,22143,6675,29164,17340,20668,10480,8049,10075,8514,16830,1.18,1.49,1.45,1.49,1.23,1.01,0.74,1.87,1.22,1.86,2.25,1.39,0.86,0.94,1.09,1.69,0.6,1.16,1.07,0.34,1.11,1.08
2005-05-01,297053,150188,24531,5153,11136,15333,11148,23581,7645,23927,15322,7150,26566,10326,35267,8897,7498,27909,7819,15433,352772,35577,7666,14096,26978,10730,21210,29518,14212,53026,22425,6757,29516,17541,20611,10388,8006,10071,8425,16749,1.19,1.5,1.45,1.49,1.27,0.97,0.7,1.9,1.25,1.86,2.22,1.46,0.87,0.95,1.11,1.7,0.58,1.17,1.07,0.36,1.08,1.09
2005-06-01,297517,149950,25162,5245,11135,14515,10978,23531,7707,24048,14826,7053,27027,10277,35300,8594,7570,28913,7770,15063,354247,36867,7570,13898,27533,10911,20957,29932,14335,53772,22179,6852,28589,17620,20383,10446,8062,9760,8496,16996,1.19,1.51,1.47,1.44,1.25,1.01,0.75,1.91,1.27,1.86,2.24,1.5,0.86,0.97,1.06,1.71,0.58,1.22,1.06,0.34,1.09,1.13
2005-07-01,301794,151274,25637,5263,11446,14793,10699,23824,7813,24190,14828,7178,26797,10320,35394,9009,7496,31461,7627,15238,355531,37067,7648,13912,27507,10667,20742,30469,14268,54292,22448,6645,27580,17721,20302,10667,8017,10995,8412,16839,1.18,1.51,1.45,1.45,1.22,1,0.72,1.94,1.28,1.83,2.24,1.51,0.84,0.93,1.03,1.72,0.57,1.18,1.07,0.35,1.1,1.11
2005-08-01,306650,153498,26628,5354,11348,15529,10932,23975,7911,23982,14921,7387,26341,9886,35521,8523,7664,34845,7816,15169,357433,37117,7804,13802,27492,10861,20458,30307,14432,55341,21639,6913,27618,17789,20595,10555,8076,11881,8780,16834,1.17,1.49,1.39,1.46,1.22,0.97,0.7,1.87,1.26,1.82,2.31,1.45,0.84,0.94,1.05,1.8,0.58,1.24,1.05,0.34,1.12,1.11
2005-09-01,311945,154392,25796,5320,11683,15672,11192,23812,8044,24164,15483,7554,27800,9738,35527,8878,7709,37198,7718,15431,358813,36801,7851,13350,27567,11140,20226,30323,14558,55495,22192,6850,28259,17901,20866,10200,8044,12404,8800,17126,1.15,1.48,1.43,1.48,1.14,0.95,0.71,1.81,1.27,1.81,2.3,1.43,0.83,0.91,1.02,1.84,0.59,1.15,1.04,0.33,1.14,1.11
2005-10-01,317361,157883,26260,5483,12107,15055,11906,24399,8440,24962,15906,7441,27243,10328,35874,8877,7851,37960,7772,16132,361785,37501,8089,13828,27905,11139,20426,29889,14941,55859,23057,6780,28469,18050,21026,9953,8123,11945,8908,17036,1.14,1.47,1.43,1.48,1.14,0.98,0.74,1.72,1.23,1.77,2.24,1.45,0.82,0.91,1.05,1.75,0.59,1.12,1.03,0.31,1.15,1.06
2005-11-01,313203,157824,26071,5332,12423,14755,11956,24057,8635,25020,16076,7449,27740,10166,36026,9148,7897,33524,7788,15641,363550,37575,8077,13968,27837,11137,20556,30193,15112,56769,23323,6977,27994,18121,21312,9552,8205,11879,8947,17153,1.16,1.48,1.44,1.51,1.12,0.99,0.75,1.72,1.26,1.75,2.27,1.45,0.84,0.94,1.01,1.78,0.59,1.04,1.04,0.35,1.15,1.1
2005-12-01,317647,161354,26804,5593,12710,14681,12657,24198,8700,25488,16544,7564,27846,10567,36035,8695,7823,34389,7576,15798,367858,38255,8086,14475,28210,11292,20757,30548,15525,57017,23597,6951,28582,17923,21654,9652,8185,11797,8918,17726,1.16,1.47,1.43,1.45,1.14,0.98,0.77,1.64,1.26,1.78,2.24,1.43,0.84,0.92,1.03,1.7,0.6,1.11,1.05,0.34,1.18,1.12
2006-01-01,319732,162464,27103,5610,13718,15022,12027,24542,8568,25474,16797,7520,27682,10618,36118,8845,7499,34463,7940,16583,369416,37676,8124,14627,28424,11462,21067,30471,16164,57275,23525,6819,28250,17577,21502,9727,8346,13441,8753,17648,1.16,1.46,1.39,1.45,1.07,0.99,0.76,1.75,1.24,1.89,2.25,1.4,0.84,0.91,1.02,1.66,0.6,1.1,1.11,0.39,1.1,1.06
2006-02-01,321646,164322,27842,5694,12777,15114,12489,25242,8880,25833,16812,7557,28282,10176,35803,8970,7797,34349,8027,16363,372869,38950,8118,14661,28930,11613,21238,30940,16183,57433,23275,6875,28959,17793,21605,9877,8316,13474,8680,17562,1.16,1.46,1.4,1.43,1.15,1.01,0.77,1.7,1.23,1.82,2.22,1.38,0.85,0.91,1.02,1.75,0.6,1.1,1.07,0.39,1.08,1.07
2006-03-01,322013,163342,27015,5652,12560,15226,12628,25329,8873,25387,16369,7642,28423,10268,35653,9316,7807,36031,7884,15647,374780,39842,8038,14845,28771,11523,21174,31261,16379,58062,23312,6953,29089,17834,21352,9674,8443,12893,9071,17787,1.16,1.48,1.47,1.42,1.18,0.97,0.76,1.68,1.23,1.85,2.29,1.42,0.84,0.91,1.02,1.74,0.6,1.04,1.08,0.36,1.15,1.14
2006-04-01,324313,162752,26982,5654,12139,15113,12532,24884,9078,26034,16619,7545,28347,10369,35885,9377,7757,37783,8043,16455,379185,41982,7970,15150,28935,11452,22046,31592,16485,58901,23269,6979,28915,17702,21305,9654,8507,12796,9186,17811,1.17,1.51,1.56,1.41,1.25,1,0.76,1.76,1.27,1.82,2.26,1.4,0.82,0.92,1.02,1.71,0.59,1.03,1.1,0.34,1.14,1.08
2006-05-01,329012,167286,28337,5661,11890,15044,13032,26206,9407,25907,17774,7701,28622,10228,35546,9419,7853,38557,7995,15805,382188,41156,8293,15214,29307,11573,22521,31906,16604,59691,23332,6958,29037,17701,20999,10131,8494,13748,9315,17781,1.16,1.48,1.45,1.46,1.28,1.01,0.77,1.73,1.22,1.77,2.3,1.31,0.83,0.9,1.01,1.73,0.59,1.08,1.08,0.36,1.17,1.13
2006-06-01,330765,166395,27854,5732,11654,14730,13560,25997,9172,26110,17594,7642,28936,10776,36072,9357,7993,39685,8218,15691,385184,40575,8370,15438,29318,11402,23114,32076,16871,60756,23513,6872,29932,17744,21533,10234,8566,13458,9190,17624,1.16,1.5,1.46,1.46,1.32,1.02,0.77,1.7,1.23,1.84,2.33,1.34,0.82,0.9,1.03,1.65,0.6,1.09,1.07,0.34,1.12,1.12
2006-07-01,332325,167448,27539,5784,11540,15073,13512,26596,9118,26233,18144,7567,28385,10686,36448,9648,8054,39857,8159,16073,388601,41228,8403,15387,29730,11612,23753,32793,17036,61124,23419,6859,29644,17908,21762,10406,8414,14023,9128,17584,1.17,1.51,1.5,1.45,1.33,1.03,0.77,1.76,1.23,1.87,2.33,1.29,0.82,0.91,1.04,1.68,0.6,1.08,1.04,0.35,1.12,1.09
2006-08-01,335442,168845,27781,5766,11445,15215,13342,27551,9263,26569,17707,7491,28671,10781,37435,9227,8061,40655,8331,15945,392249,40838,8465,15380,30122,11613,24662,32903,17223,61591,23598,6929,30856,18024,22115,10437,8464,13533,9316,17793,1.17,1.51,1.47,1.47,1.34,1.02,0.76,1.85,1.19,1.86,2.32,1.33,0.83,0.92,1.08,1.67,0.59,1.13,1.05,0.33,1.12,1.12
2006-09-01,331075,169662,27453,5888,11132,15605,13834,28270,9171,26346,17608,7419,28371,10900,37233,9427,7977,35907,8320,15859,394312,41243,8560,15466,30568,12000,25321,33151,17333,62055,23796,7075,29979,18208,22206,9805,8364,13951,9451,17780,1.19,1.52,1.5,1.45,1.39,1.02,0.77,1.83,1.17,1.89,2.36,1.35,0.85,0.95,1.06,1.67,0.6,1.04,1.05,0.39,1.14,1.12
2006-10-01,329831,169987,28331,5871,10928,15835,13794,27747,9235,26150,17485,7498,28373,11231,37120,9637,8007,34032,8397,15549,396356,42529,8649,15100,30830,12293,25645,33632,17270,62964,23348,7021,28838,18173,22091,11411,8167,13552,9371,17765,1.2,1.53,1.5,1.47,1.38,1.01,0.78,1.86,1.21,1.87,2.41,1.34,0.85,0.94,1.02,1.62,0.6,1.18,1.02,0.4,1.12,1.14
2006-11-01,330669,170838,29196,5934,10868,15805,14027,28026,8989,26409,17101,7505,28480,11239,36744,9269,7936,34053,8603,16002,400316,42272,8716,14968,31156,12371,25963,33653,17585,63055,23877,6963,29156,18173,22593,12850,8188,13943,9545,17660,1.21,1.53,1.45,1.47,1.38,1.03,0.78,1.85,1.2,1.96,2.39,1.4,0.87,0.93,1.02,1.62,0.61,1.39,1.03,0.41,1.11,1.1
2006-12-01,339191,174259,30553,5953,11523,15967,13786,29058,9365,26062,17198,7477,29235,11188,37803,9770,8176,36722,8515,16046,398782,41168,8792,14672,31380,12408,26009,33403,17511,62623,24606,7045,29174,18588,22468,12513,8241,13034,9665,17890,1.18,1.49,1.35,1.48,1.27,1.02,0.78,1.89,1.15,1.87,2.4,1.43,0.84,0.94,1,1.66,0.59,1.28,1.01,0.35,1.14,1.11
2007-01-01,334342,173197,28890,5858,11205,15976,13910,29202,9134,26870,17275,7578,28903,11209,38227,10300,8193,32767,8336,15632,400113,41839,8853,14452,31590,12503,25740,33515,17330,64023,24071,7109,29208,18877,22741,12148,8483,12585,9871,17678,1.2,1.51,1.45,1.51,1.29,1.02,0.78,1.85,1.15,1.9,2.38,1.39,0.86,0.94,1.01,1.68,0.59,1.18,1.04,0.38,1.18,1.13
2007-02-01,339166,172145,28580,5828,10653,15624,14045,28751,9380,26039,18056,7654,28868,11650,39007,10587,8145,37326,8233,15551,401749,40986,8882,14384,31602,12418,25811,33481,17290,64912,24839,7135,28851,18929,23392,11750,8503,12647,9946,18409,1.18,1.52,1.43,1.52,1.35,1.03,0.79,1.84,1.16,1.84,2.49,1.38,0.84,0.93,1,1.62,0.6,1.11,1.04,0.34,1.21,1.18
2007-03-01,342358,174370,28916,5907,11102,15894,14177,28816,9052,26562,18922,7648,29059,11272,39654,10755,8353,36264,8475,16508,404080,41619,9050,14309,31892,12274,25548,33651,17655,63849,25235,7086,28207,19076,24025,12081,8473,13101,10055,19168,1.18,1.51,1.44,1.53,1.29,1.03,0.77,1.8,1.17,1.95,2.4,1.33,0.84,0.93,0.97,1.69,0.61,1.12,1.01,0.36,1.19,1.16
2007-04-01,348432,175318,29333,5832,10763,15895,14199,28101,9585,26912,19415,7588,29048,11237,39913,10867,8267,41289,8310,16595,405462,40228,8952,14138,31852,12277,25289,33531,18169,64024,25516,7111,29595,18624,24111,11886,8445,14175,10334,19482,1.16,1.49,1.37,1.53,1.31,1.02,0.77,1.78,1.19,1.9,2.38,1.31,0.83,0.94,1.02,1.66,0.6,1.09,1.02,0.34,1.24,1.17
2007-05-01,350481,173819,27822,5955,10787,16320,13951,27902,9157,27131,19486,7571,29195,11484,39449,11617,8284,43492,8583,16987,406727,40673,8990,14009,32138,12388,25608,33924,18094,64503,25126,7045,29286,19064,24441,12098,8392,14293,10246,18797,1.16,1.51,1.46,1.51,1.3,1.02,0.76,1.84,1.22,1.98,2.38,1.29,0.81,0.93,1,1.66,0.62,1.04,1.01,0.33,1.19,1.11
2007-06-01,351639,175176,27618,5844,10805,17005,13760,28991,9442,27170,19152,7678,28969,12140,39844,11798,8220,42073,8645,17096,408215,40934,9061,13872,32227,12448,25380,33811,18155,64207,24787,7155,29413,19377,24678,12869,8795,14280,10448,18766,1.16,1.5,1.48,1.55,1.28,0.99,0.73,1.84,1.17,1.92,2.36,1.29,0.83,0.93,1.02,1.6,0.62,1.09,1.07,0.34,1.21,1.1
