"date","PI","W209RC1","A576RC1","A132RC1","B202RC1","B040RC1M027SBEA","A041RC1","B042RC1","A045RC1","A048RC1","PIROA","PII","PDI","PCTR","A063RC1","W823RC1","W825RC1","B931RC1","A061RC1","W055RC1","DSPI","A068RC1","PCE","B069RC1","W875RX1","PMSAVE","PSAVERT","A229RC0","POPTHM"
1958-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-01-01,391.8,278,252.3,206.8,45.5,18,50.1,11.1,38.9,15,38.4,26.6,11.8,23.9,22.7,9.5,3.4,1.2,13.6,40.2,351.5,311.9,306.1,5.1,2293.2,39.6,11.3,1999,175818
1959-02-01,393.7,279.3,253.6,208.2,45.4,18,50,10.9,39.1,15,38.9,26.7,12.2,24.1,22.9,9.8,3.1,1.3,13.6,40.8,352.9,315.5,309.6,5.1,2301.5,37.5,10.6,2005,176044
1959-03-01,396.5,281.9,256.1,210.6,45.5,18,50.2,10.6,39.6,15,39.2,26.9,12.3,24,22.7,9.9,2.9,1.3,13.7,41.3,355.2,318.7,312.7,5.2,2318.5,36.5,10.3,2015,176274
1959-04-01,399.9,284.4,258.6,212.9,45.7,18,50.2,10.1,40.1,15.4,39.7,27.3,12.3,24,22.7,9.9,2.8,1.3,13.8,41.7,358.2,318.2,312.2,5.2,2334.9,40,11.2,2029,176503
1959-05-01,402.4,286.6,260.8,215,45.8,18,50.3,9.9,40.4,15.4,40.1,27.6,12.4,23.8,22.5,10.1,2.6,1.3,13.9,42.1,360.3,322.2,316.1,5.3,2350.4,38.1,10.6,2039,176723
1959-06-01,404.8,288.3,262.3,216.3,46,18.1,50.5,9.7,40.9,15.4,40.6,28,12.6,24,22.7,10.1,2.7,1.3,14,42.2,362.6,324.4,318.2,5.4,2357.4,38.2,10.5,2049,176954
1959-07-01,405.4,288.2,262.1,216,46.1,18.1,50.5,9.4,41.1,15.8,40.9,28.3,12.6,24.1,22.8,10.2,2.6,1.3,14,42.7,362.8,324,317.8,5.5,2355.6,38.7,10.7,2047,177208
1959-08-01,403.7,286.2,260.2,214,46.2,18.1,50.1,9.3,40.9,15.8,41.4,28.6,12.8,24,22.7,10.4,2.6,1.3,13.8,42.6,361.2,326.5,320.2,5.5,2342.1,34.7,9.6,2035,177479
1959-09-01,405.1,286.4,260.4,214,46.4,18.2,50.4,9.4,41.1,15.8,41.8,28.9,12.8,24.4,23.1,10.4,2.7,1.3,13.8,42.8,362.3,330.6,324.2,5.6,2342.1,31.6,8.7,2038,177755
1959-10-01,406.6,287.2,261.1,214.7,46.3,18.3,50.4,9.9,40.5,16,42.2,29.3,12.9,24.5,23.2,10.6,2.7,1.4,13.8,43.2,363.4,329.3,322.8,5.7,2344.8,34.1,9.4,2041,178026
1959-11-01,409.9,289.5,263.2,216.6,46.6,18.4,50.7,10.1,40.5,16,42.5,29.6,12.9,25.1,23.7,10.6,3.2,1.4,13.9,43.7,366.3,329.4,322.9,5.8,2360.6,36.8,10.1,2054,178273
1959-12-01,414.6,293.9,267.4,220.4,47,18.5,50.7,10.2,40.5,16,43.1,30,13.1,24.9,23.5,10.7,2.9,1.4,14.1,44.4,370.2,329.5,322.9,5.9,2387.6,40.7,11,2074,178504
1960-01-01,415.7,297.9,270.1,222.8,47.3,18.6,50,9.6,40.4,16.2,43.6,30.4,13.2,24.4,23.1,10.7,2.5,1.3,16.4,44.9,370.8,330.3,323.6,5.9,2398.7,40.6,10.9,2073,178925
1960-02-01,416.6,298.8,270.8,223.1,47.7,18.7,49.7,9.6,40.1,16.2,43.7,30.6,13.2,24.5,23.2,10.7,2.5,1.3,16.4,45.3,371.3,332.1,325.3,6,2400.9,39.2,10.6,2070,179326
1960-03-01,417.6,299.5,271.3,223.2,48.1,18.9,49.5,9.7,39.8,16.2,43.9,30.7,13.2,25,23.7,10.9,2.7,1.3,16.4,45.7,371.9,336.9,330.2,6,2403.1,35,9.4,2070,179707
1960-04-01,420.6,301.2,273,224.6,48.4,19,50.5,10.4,40.1,16.4,43.9,30.7,13.2,25.1,23.8,10.9,2.8,1.3,16.5,45.9,374.7,343.4,336.5,6.1,2411.8,31.4,8.4,2081,180067
1960-05-01,422.1,302,273.7,225,48.7,19,50.8,10.7,40.2,16.4,44.1,30.9,13.3,25.2,23.9,11,2.8,1.3,16.4,46.1,376,337,330,6.2,2417.7,38.9,10.4,2084,180408
1960-06-01,422.6,302,273.5,224.7,48.8,19.2,50.8,10.8,40,16.4,44.3,31,13.3,25.6,24.3,11.1,3,1.3,16.5,46.1,376.5,337.1,330.1,6.2,2417.1,39.3,10.4,2083,180728
1960-07-01,424.1,302.9,274.4,224.6,49.7,19.2,50.9,10.9,40,16.5,44.6,31.2,13.4,25.6,24.3,11.2,3,1.3,16.5,46.3,377.7,338.5,331.4,6.3,2421.7,39.3,10.4,2087,181028
1960-08-01,424.1,302.4,273.8,223.9,49.9,19.3,50.9,11,39.8,16.5,44.9,31.3,13.5,26,24.7,11.2,3.1,1.3,16.5,46.6,377.5,338.8,331.6,6.3,2415.5,38.8,10.3,2082,181308
1960-09-01,424.9,302.5,273.8,223.7,50,19.4,50.8,11.1,39.7,16.5,45.1,31.5,13.6,26.5,25.2,11.3,3.5,1.3,16.5,46.6,378.3,340.6,333.4,6.4,2416.2,37.7,10,2083,181567
1960-10-01,426.7,303.6,274.9,224.6,50.2,19.5,51.1,11.2,39.8,16.7,45.3,31.7,13.6,26.5,25.2,11.4,3.5,1.3,16.5,46.6,380.1,342.7,335.4,6.4,2423.8,37.4,9.8,2091,181807
1960-11-01,426.3,302.5,273.7,223.2,50.5,19.6,51,11.3,39.7,16.7,45.4,31.8,13.6,27.1,25.8,11.5,3.7,1.3,16.4,46.5,379.8,342.7,335.4,6.4,2409.9,37.1,9.8,2087,182026
1960-12-01,424.4,300.2,271.4,220.6,50.8,19.7,51,11.4,39.6,16.7,45.3,32,13.3,27.5,26.1,11.7,3.9,1.3,16.2,46.2,378.2,338.7,331.3,6.4,2395.8,39.5,10.4,2075,182225
1961-01-01,428.3,302.7,273.4,222.6,50.8,19.8,52.1,11.6,40.6,16.9,45.5,32,13.5,27.8,26.5,11.8,4,1.3,16.8,46.4,381.9,339.5,332.2,6.4,2416.7,42.3,11.1,2094,182404
1961-02-01,430.3,302.8,273.4,222.3,51.1,19.9,52.3,11.6,40.7,16.9,45.7,32.1,13.6,29.4,28.1,12,4.2,1.3,16.8,46.5,383.8,341.1,333.7,6.5,2416.9,42.7,11.1,2102,182631
1961-03-01,431.9,303.9,274.5,223.1,51.4,20,52.6,11.5,41.1,16.9,45.9,32.3,13.6,29.2,27.9,12.1,4.3,1.3,16.7,46.6,385.2,345.1,337.7,6.5,2428.8,40.2,10.4,2107,182867
1961-04-01,432.5,305.1,275.5,224,51.5,20,52.3,10.9,41.4,17.1,46.2,32.6,13.5,28.8,27.4,12.3,4.7,1.3,16.8,46.7,385.8,345,337.6,6.4,2437.2,40.8,10.6,2107,183105
1961-05-01,436.1,307.1,277.4,225.6,51.8,20.1,52.6,10.9,41.7,17.1,46.5,32.9,13.6,29.7,28.4,12.3,5.6,1.3,16.9,47,389.2,347.3,339.9,6.4,2451.7,41.9,10.8,2123,183335
1961-06-01,440.5,309.8,279.9,227.9,52.1,20.2,53.1,10.9,42.2,17.1,46.9,33.2,13.8,30.6,29.2,12.5,5.5,1.4,17,47.1,393.3,348.3,340.9,6.5,2471.4,45.1,11.5,2143,183572
1961-07-01,442.7,311.1,281.2,228.8,52.3,20.3,53.1,11,42.1,17.3,47.3,33.5,13.8,30.9,29.6,12.5,4.7,1.3,17,47.1,395.5,348,340.6,6.5,2477.3,47.5,12,2152,183825
1961-08-01,443.3,312.7,282.6,229.8,52.8,20.4,53.3,11,42.3,17.3,47.6,33.8,13.9,29.5,28.1,12.8,4.5,1.4,17.1,47.4,395.9,349.5,342.1,6.5,2487.8,46.3,11.7,2150,184101
1961-09-01,444.3,313.2,283,229.7,53.3,20.6,53.5,11.1,42.4,17.3,48.2,34.1,14.1,29.2,27.8,13.1,4.1,1.4,17.1,47.7,396.7,351.9,344.4,6.5,2492.7,44.8,11.3,2151,184384
1961-10-01,448.7,316.2,285.8,232.1,53.7,20.6,54.1,11.4,42.7,17.5,48.9,34.6,14.3,29.2,27.8,13.2,3.9,1.4,17.2,47.9,400.8,354.1,346.5,6.6,2519.4,46.8,11.7,2171,184654
1961-11-01,452.7,319.4,288.9,234.7,54.2,20.7,54.6,11.5,43,17.5,49.3,34.8,14.4,29.3,27.9,13.5,3.7,1.4,17.4,48.2,404.6,357.5,349.9,6.6,2542.5,47.1,11.6,2188,184900
1961-12-01,455.6,321.2,290.5,235.8,54.6,20.9,54.8,11.7,43.1,17.5,49.7,35.1,14.7,29.7,28.3,13.5,3.6,1.4,17.4,48.4,407.1,360,352.4,6.6,2556.5,47.1,11.6,2199,185129
1962-01-01,456,322.8,290.8,235.8,55,21,55.1,11.9,43.2,17.7,49.2,34.8,14.4,29.9,28.5,13.7,3.6,1.5,18.8,49.1,406.9,360.8,353.2,6.6,2553,46.1,11.3,2195,185347
1962-02-01,459.1,325.3,293.1,237.8,55.3,21.2,55.3,11.9,43.4,17.7,49.7,35.1,14.6,29.9,28.4,13.8,3.5,1.5,18.8,49.3,409.8,361.6,354,6.6,2565.3,48.2,11.8,2209,185551
1962-03-01,462.9,328.3,295.9,240.4,55.6,21.3,55.5,11.8,43.7,17.7,50.1,35.4,14.7,30.2,28.7,13.9,3.5,1.5,19,49.8,413.1,365.1,357.4,6.6,2582.4,48,11.6,2224,185762
1962-04-01,465.8,330.8,298.2,242.4,55.8,21.4,55.2,11.3,43.9,18,51,36.1,14.9,29.9,28.4,14.1,3.3,1.5,19.1,50.4,415.4,366.8,359,6.7,2598.5,48.6,11.7,2234,185981
1962-05-01,466.8,331.4,298.7,242.7,56,21.5,55.1,11.1,44,18,51.5,36.5,15,30,28.4,14.2,3.1,1.5,19.1,50.9,415.9,369.9,362,6.8,2602.2,46,11.1,2234,186201
1962-06-01,467.7,332.1,299.3,243.2,56.2,21.6,54.6,10.8,43.7,17.9,52,37,15.1,30.1,28.6,14.2,3.1,1.5,19.1,51.5,416.2,368.4,360.4,6.9,2605.5,47.8,11.5,2233,186426
1962-07-01,469.7,333.2,300.3,244,56.3,21.7,54.7,10.6,44.1,18.2,52.5,37.4,15,30.3,28.7,14.4,3,1.6,19.2,51.9,417.8,369.4,361.4,7,2617.8,48.3,11.6,2238,186664
1962-08-01,471.1,333.7,300.6,244.2,56.5,21.9,54.8,10.6,44.2,18.2,53,37.8,15.2,30.6,29,14.6,3,1.6,19.2,52.3,418.8,371,362.9,7.1,2620.8,47.7,11.4,2240,186924
1962-09-01,473.7,335.8,302.6,245.9,56.7,21.9,55.1,10.7,44.4,18.1,53.5,38.2,15.3,30.4,28.8,14.5,3.1,1.6,19.3,52.7,421,377,368.8,7.1,2623.9,44,10.4,2249,187191
1962-10-01,475.7,336,302.8,245.4,57.3,22,55.3,11.1,44.2,18.3,53.8,38.5,15.2,31.4,29.8,14.9,3.1,1.6,19.2,53.1,422.6,374.8,366.5,7.2,2632.6,47.8,11.3,2255,187449
1962-11-01,477.8,337.9,304.5,246.9,57.6,22.1,55.9,11.3,44.6,18.3,53.9,38.8,15.1,31.1,29.4,14.8,3.1,1.6,19.3,53.7,424.1,380,371.7,7.3,2645.1,44,10.4,2260,187685
1962-12-01,479.8,339.1,305.5,247.5,57.9,22.3,56.1,11.4,44.7,18.3,54.7,39,15.8,31,29.3,14.8,3,1.6,19.3,53.9,425.9,382,373.6,7.3,2659.1,43.8,10.3,2267,187905
1963-01-01,484,341,306.4,248.2,58.2,22.4,56.2,11.5,44.6,18.5,54.5,38.8,15.8,35.1,33.3,14.9,3.2,1.8,21.3,54,430,383,374.4,7.4,2652.8,47,10.9,2286,188113
1963-02-01,481.9,342.6,307.9,249.3,58.6,22.5,55.9,11.4,44.5,18.5,54.8,39,15.8,31.4,29.6,14.9,3.2,1.8,21.3,54,427.9,382.1,373.4,7.5,2659.7,45.9,10.7,2273,188300
1963-03-01,483.7,344.4,309.6,250.6,59,22.6,55.8,11.3,44.6,18.5,54.9,39.2,15.7,31.5,29.7,15,3.1,1.8,21.4,54.3,429.4,383.7,375,7.5,2671.6,45.6,10.6,2278,188484
1963-04-01,485,345.1,310.1,251.1,59,22.7,55.8,10.9,44.9,18.7,55.3,39.5,15.8,31.5,29.7,15,3.1,1.8,21.5,53.9,431.1,385.1,376.4,7.6,2679.1,46,10.7,2285,188685
1963-05-01,487.9,347.3,312.2,252.8,59.4,22.9,55.7,10.8,44.9,18.7,55.9,39.8,16.1,31.8,29.9,15.2,3.1,1.8,21.5,54.4,433.5,386.1,377.2,7.7,2690.6,47.4,10.9,2295,188904
1963-06-01,491.3,350.2,314.8,255,59.7,23,55.8,10.8,45.1,18.7,56.5,40.1,16.4,31.8,29.9,15.3,3.1,1.8,21.7,54.6,436.6,390.7,381.7,7.8,2704.4,45.9,10.5,2309,189130
1963-07-01,492.5,350.7,315.1,255.3,59.8,23.2,55.9,10.6,45.3,18.8,56.9,40.5,16.4,31.8,30,15.4,3,1.9,21.7,54.5,438,393.6,384.4,8,2706,44.4,10.1,2313,189369
1963-08-01,494.9,352.4,316.7,256.5,60.2,23.3,56.2,10.6,45.5,18.8,57.2,40.9,16.3,32,30.1,15.4,3,1.9,21.7,54.6,440.3,395.6,386.3,8.1,2715.7,44.8,10.2,2322,189629
1963-09-01,498.2,354.8,318.8,258.2,60.6,23.5,56.6,10.8,45.8,18.8,57.7,41.3,16.3,32.1,30.2,15.4,3,1.9,21.9,54.6,443.5,394.9,385.5,8.2,2734.6,48.7,11,2336,189895
1963-10-01,501.9,357,320.8,259.3,61.5,23.7,57.4,11.2,46.2,18.8,58.2,41.8,16.5,32.3,30.4,15.5,3,1.9,22,54.9,447,395.5,386,8.3,2749.7,51.5,11.5,2351,190147
1963-11-01,503.6,358.1,321.6,259.7,61.9,23.9,57.5,11.2,46.3,18.8,58.8,42.2,16.6,32.3,30.4,15.4,3,2,22,55.1,448.5,399,389.4,8.3,2756.2,49.5,11,2356,190369
1963-12-01,508.4,361.1,324.3,261.9,62.4,24.1,57.9,11,46.9,18.8,59.7,42.6,17.2,33,31,15.6,3,2,22.2,55.6,452.8,404.3,394.7,8.4,2775.9,48.5,10.7,2376,190570
1964-01-01,511.3,361.6,324.9,262.3,62.7,24.3,57.7,10.1,47.6,18.8,60.1,42.9,17.3,34.9,32.9,15.6,2.9,2,21.9,56,455.3,406.4,396.8,8.4,2775.6,48.8,10.7,2387,190763
1964-02-01,514.1,366,329,265.9,63.1,24.5,57.9,9.8,48,18.8,60.7,43.2,17.5,32.8,30.7,15.7,2.9,2.1,22.1,56.7,457.4,409.9,400.2,8.5,2800.5,47.5,10.4,2395,190953
1964-03-01,517,368,330.7,267.2,63.6,24.7,58.1,9.6,48.5,18.8,61.2,43.6,17.6,33,30.9,15.8,2.8,2.1,22.1,48.5,468.5,411.6,401.8,8.5,2814.8,56.9,12.1,2451,191146
1964-04-01,520.6,370.4,332.9,269.1,63.8,25,58.7,9.6,49.1,18.8,61.7,44,17.7,33.2,31,15.9,2.9,2.1,22.2,49.2,471.4,412.8,402.8,8.6,2832,58.6,12.4,2464,191346
1964-05-01,523.8,372.8,334.9,270.8,64.2,25.2,58.8,9.5,49.3,18.8,62.4,44.4,18.1,33.2,31,15.9,3,2.2,22.3,49.8,473.9,418.5,408.4,8.7,2849.9,55.5,11.7,2474,191557
1964-06-01,526.3,374.7,336.7,272.1,64.5,25.4,58.9,9.4,49.5,18.8,63.1,44.8,18.3,33.2,31,15.9,2.8,2.2,22.3,50.2,476.2,421.5,411.4,8.8,2861,54.7,11.5,2483,191778
1964-07-01,529.9,377.4,339.1,273.8,65.3,25.6,58.9,9.2,49.8,18.9,63.6,45.2,18.4,33.5,31.2,16.1,2.8,2.2,22.4,50.9,479,425.2,414.9,9,2876.5,53.8,11.2,2495,192010
1964-08-01,533.3,380.4,341.7,276.1,65.6,25.9,59.2,9.3,50,18.9,63.9,45.6,18.3,33.4,31.2,16.2,2.7,2.2,22.5,51.7,481.5,428.2,417.7,9.1,2894,53.4,11.1,2505,192254
1964-09-01,536.3,382.3,343.4,277.3,66.1,26.1,59.7,9.5,50.2,18.9,64.5,46,18.5,33.6,31.3,16.2,2.7,2.3,22.6,52.1,484.2,427.1,416.6,9.2,2906.2,57.1,11.8,2515,192504
1964-10-01,536.9,382.3,343.3,276.9,66.4,26.3,59.9,10.1,49.8,18.8,64.8,46.2,18.6,33.6,31.3,16.2,2.7,2.3,22.5,52.6,484.3,430.2,419.6,9.2,2908,54.2,11.2,2513,192739
1964-11-01,541.3,385.9,346.5,279.7,66.8,26.6,60.5,10.4,50,18.8,65.4,46.6,18.8,33.5,31.3,16.2,2.6,2.3,22.8,53.2,488.1,427,416.4,9.3,2929.5,61.1,12.5,2530,192943
1964-12-01,547.5,390.1,350.3,283.2,67.1,26.9,61.2,10.8,50.4,18.8,66.2,46.9,19.2,34.1,31.8,16.4,2.6,2.3,22.9,53.9,493.5,431.7,421,9.4,2957.7,61.8,12.5,2555,193131
1965-01-01,551.5,390.7,350.9,283.8,67.1,27,61.5,11.2,50.2,19.1,66.4,47.3,19.1,36.6,34.3,16.5,2.5,2.3,22.8,56.5,495,435.1,424.4,9.4,2962.9,59.9,12.1,2561,193308
1965-02-01,552,393,352.8,285.4,67.4,27.3,61.9,11.5,50.4,19.1,66.9,47.7,19.2,34.2,31.8,16.5,2.5,2.3,22.9,56.7,495.4,442.1,431.4,9.5,2979.2,53.2,10.7,2560,193467
1965-03-01,555.4,395.1,354.7,286.9,67.8,27.6,62.5,11.6,50.9,19.1,67.3,48.1,19.3,34.3,32,16.5,2.5,2.3,23,57.8,497.7,444.1,433.3,9.6,2993.9,53.5,10.8,2570,193625
1965-04-01,558.6,396.9,356.2,288.1,68.1,27.8,62.8,11.7,51,19.3,68,48.5,19.5,34.7,32.4,16.6,2.5,2.3,23.1,59.6,499,448.2,437.1,9.8,3004.9,50.8,10.2,2575,193799
1965-05-01,562.9,400.5,359.5,290.9,68.5,28.1,63.2,12,51.2,19.3,68.6,48.9,19.8,34.5,32.2,16.6,2.4,2.3,23.3,57.3,505.6,448.9,437.6,9.9,3024.2,56.8,11.2,2607,193988
1965-06-01,566.2,402.4,361,292,69,28.4,63.5,12.2,51.4,19.3,69.6,49.2,20.4,34.7,32.4,16.8,2.4,2.3,23.3,58.4,507.8,446.6,435.2,10,3033.1,61.3,12.1,2615,194195
1965-07-01,570.4,405.5,363.7,293.9,69.9,28.7,63.9,12.1,51.8,19.5,70,49.6,20.4,34.9,32.7,16.8,2.3,2.3,23.4,56.9,513.5,452.4,441,10,3053.6,61.1,11.9,2641,194416
1965-08-01,572.9,408.3,366.1,295.7,70.5,29,63.8,12.2,51.6,19.5,70.4,49.9,20.5,34.5,32.2,16.7,2.3,2.2,23.6,56.8,516.2,455.8,444.4,10.1,3069.8,60.3,11.7,2652,194645
1965-09-01,587.2,411.3,368.8,297.7,71.1,29.3,64.1,12.3,51.9,19.5,71,50.2,20.8,45,42.8,26.9,2.3,2.2,23.7,57.3,529.9,463.5,452,10.1,3089.8,66.4,12.5,2719,194879
1965-10-01,584.9,416.8,373.9,301.5,72.4,29.6,64.7,12.1,52.6,19.5,71.3,50.3,21,36.4,34.2,18.7,2.3,2.2,23.9,57.4,527.5,470,458.5,10.1,3124.4,57.5,10.9,2704,195096
1965-11-01,590.2,420.4,377.1,304,73.1,29.9,65.6,12.5,53.1,19.5,71.8,50.6,21.2,37,34.8,19,2.2,2.2,24,58.1,532.1,470.7,459.1,10.2,3146.4,61.4,11.5,2725,195284
1965-12-01,595.5,424.1,380.3,306.4,73.9,30.3,66.4,13,53.4,19.5,72.4,51,21.4,37.3,35.1,19.1,2.2,2.1,24.2,59.3,536.3,473.4,461.7,10.2,3163.3,62.9,11.7,2744,195456
1966-01-01,597.7,429,382.1,308,74.1,30.5,68.6,14.8,53.8,19.8,72.9,51.5,21.4,37.6,35.4,19.2,2,2.2,30.2,60.5,537.2,476.9,465.2,10.3,3170.1,60.4,11.2,2746,195614
1966-02-01,603.1,433.3,386,311,74.9,30.9,69.2,15,54.2,19.8,73.3,52,21.3,37.9,35.7,19.4,2.1,2.1,30.4,61.4,541.7,482,470.2,10.3,3186.3,59.7,11,2767,195760
1966-03-01,607.9,437,389.2,313.5,75.7,31.2,69.9,14.8,55.1,19.8,73.6,52.5,21.1,38.1,35.9,19.3,2,2.1,30.5,62.7,545.2,486.9,475,10.4,3203.8,58.3,10.7,2783,195915
1966-04-01,609.5,440.9,392.7,316.6,76.1,31.5,67.6,13,54.6,19.8,74,53,21,37.9,35.8,19.5,1.9,2.1,30.7,64.5,545,489,476.9,10.5,3202.6,56,10.3,2779,196089
1966-05-01,612.2,444,395.5,318.6,76.9,31.8,66.9,12.6,54.3,19.8,74.4,53.5,20.8,38,35.9,19.9,1.8,2.1,30.8,65.7,546.5,485.2,473.1,10.6,3213.5,61.3,11.2,2785,196275
1966-06-01,616.7,448.4,399.5,321.9,77.6,32.1,67,12.4,54.7,19.8,74.8,54,20.8,37.8,35.7,19.8,1.7,2.1,31,66.6,550.2,487.7,475.5,10.6,3232.2,62.5,11.4,2800,196466
1966-07-01,620.4,452.6,403.4,324.4,79,32.3,66.9,12.4,54.5,20,74.9,54.4,20.5,37.7,35.6,19.8,1.8,2.1,31.8,67.3,553.1,492.8,480.6,10.6,3246.6,60.3,10.9,2813,196661
1966-08-01,625.9,455.9,406.4,326.6,79.8,32.5,67.2,12.3,54.9,20,75.4,55,20.5,39.4,37.3,19.9,2.1,2.1,31.9,67.8,558.1,495.5,483.2,10.7,3255.6,62.7,11.2,2835,196873
1966-09-01,631.7,458.5,408.7,328,80.6,32.8,67.4,12.2,55.2,20,76.1,55.5,20.6,41.7,39.6,20.1,1.8,2.1,32,68.5,563.2,501.5,489.2,10.7,3264.4,61.7,11,2858,197096
1966-10-01,636,461.7,411.7,330.5,81.2,32.9,67.7,12.2,55.5,20,76.8,56.2,20.6,41.9,39.8,19.9,1.7,2.1,32.1,69.5,566.5,500.7,488.3,10.8,3278.6,65.8,11.6,2871,197303
1966-11-01,640.9,464,413.7,331.7,82,33.2,68.2,12.3,56,20,77.4,56.7,20.6,43.5,41.4,20.2,1.9,2.1,32.2,70.9,570,502.6,490.1,10.9,3291.8,67.4,11.8,2886,197485
1966-12-01,642,465.7,415.1,332.4,82.7,33.3,68.5,12.2,56.3,20,76,57.2,18.8,44.1,42,20.5,2,2.1,32.3,71.3,570.7,504.4,491.8,10.9,3287.6,66.2,11.6,2887,197654
1967-01-01,648,469.2,418.2,335.2,83,33.4,69.1,12.2,56.9,20.3,78.2,57.5,20.7,44.9,42.8,20.6,2,2.1,33.6,71.5,576.6,506.9,494.2,11,3316.2,69.6,12.1,2915,197814
1967-02-01,649.6,469.4,418.3,334.8,83.5,33.6,68.8,11.9,56.9,20.3,78.9,57.8,21,45.9,43.7,20.6,2.1,2.2,33.6,71.2,578.4,505.7,493,11,3315.6,72.6,12.6,2922,197965
1967-03-01,653.9,471.5,420.1,336.2,83.9,33.8,68.8,11.7,57.2,20.3,79.6,58.2,21.4,47.5,45.3,20.8,2.2,2.2,33.7,70.8,583,508.6,495.8,11,3328.4,74.4,12.8,2943,198122
1967-04-01,654.4,473.5,421.8,337.4,84.5,34,68.1,11.1,57,20.4,80.1,58.5,21.6,46.9,44.7,21,2.3,2.2,34.4,70.6,583.8,514.6,501.3,11,3329.4,69.2,11.9,2944,198287
1967-05-01,656.9,474.7,422.7,337.8,84.9,34.3,68.5,11.1,57.4,20.4,80.6,58.8,21.8,47.2,45,21.1,2.3,2.2,34.5,70.8,586.1,515.6,502.2,11,3334.5,70.5,12,2953,198452
1967-06-01,661.6,478.7,426.3,340.7,85.6,34.5,69,11.2,57.7,20.4,80.8,59.1,21.7,47.6,45.3,21.1,2.3,2.2,34.8,71.4,590.2,520.2,506.8,11,3347.6,70,11.9,2971,198627
1967-07-01,667.2,481.9,429.1,342.8,86.3,34.8,70.1,11.9,58.3,20.4,81.4,59.4,22,48.4,46.1,21.4,2.4,2.3,35,72.7,594.5,519.7,506.7,11.1,3362.9,74.8,12.6,2990,198812
1967-08-01,672.5,485.8,432.5,345.4,87.1,35.1,70.6,12,58.6,20.4,82,59.8,22.2,49,46.7,21.2,2.4,2.3,35.3,74,598.5,522.9,509.8,11.1,3377.4,75.6,12.6,3007,199012
1967-09-01,675,488.1,434.4,346.5,87.9,35.4,70.8,12,58.8,20.4,82.3,60.3,22.1,48.8,46.5,21.2,2.2,2.3,35.4,74.8,600.2,528.7,515.6,11.1,3382.1,71.5,11.9,3013,199212
1967-10-01,677.8,490.6,436.6,347.1,89.5,35.7,69.9,11.6,58.3,20.3,82.9,60.9,22,49.6,47.2,21.5,2.2,2.4,35.6,75,602.8,525.3,512.2,11.2,3383.2,77.5,12.9,3023,199405
1967-11-01,684.4,496.7,442,351.7,90.4,36.1,69.9,11.5,58.4,20.3,83.3,61.4,21.9,50.1,47.7,21.5,2.2,2.4,36,75.9,608.5,530.6,517.4,11.2,3404.5,77.9,12.8,3049,199578
1967-12-01,687.4,501.4,446.1,354.7,91.4,36.4,70.2,11.5,58.7,20.3,81.6,61.8,19.7,50.4,48,21.5,2.2,2.4,36.5,76.8,610.5,538.4,525.1,11.3,3413.7,72.2,11.8,3057,199733
1968-01-01,694.3,504.9,448.9,357.2,91.7,36.8,71,11.6,59.4,20.1,84.4,62,22.4,51.3,48.8,21.5,2.3,2.4,37.3,77.7,616.7,544.3,530.9,11.4,3430.6,72.4,11.7,3085,199864
1968-02-01,702.5,511.9,455.2,362.4,92.8,37.3,71.6,11.6,60,20.1,85,62.4,22.6,51.5,49,21.7,2.3,2.5,37.6,78.8,623.6,547.1,533.6,11.5,3458.7,76.6,12.3,3118,199988
1968-03-01,710.8,515.8,458.6,364.7,93.8,37.6,72.5,11.6,60.9,20.1,85.8,62.9,22.9,54.5,51.9,24.4,2.3,2.6,37.9,79.2,631.6,557.9,544.3,11.6,3475.6,73.6,11.7,3156,200132
